"ParticipantId","Event.Nr","CDA.nSCR","CDA.Latency","CDA.AmpSum","CDA.SCR","CDA.ISCR","CDA.PhasicMax","CDA.Tonic","TTP.nSCR","TTP.Latency","TTP.AmpSum","Global.Mean","Global.MaxDeflection","Event.Name","EmoId","ExpId","VideoId","Participant","Sex","Age","Language","RepId","Tonic","transfCDA.SCR","hand","Repeated"
"085f24en",43,2,1.375,0.2636,0.0355,1.7052,1.4312,12.3246,0,NA,0,12.5137,0.3145,14,"Surprise","Word",1575,85,"f",24,"en",1,12.3246,0.7161810661910029,"R",FALSE
"085f24en",44,2,1.562,0.0693,0.0094,0.449,0.3869,12.7426,2,"1.062",0.0671,12.8652,0.052,12,"Disgust","Word",1575,85,"f",24,"en",1,12.7426,0.6270653238730224,"R",FALSE
"085f24en",45,1,3.875,0.2908,0.033,1.586,1.5956,12.8211,1,"1.812",0.315,12.8738,0.1805,13,"Fear","Word",1575,85,"f",24,"en",1,12.8211,0.7109701936756152,"R",FALSE
"085f24en",46,1,2.125,0.1107,0.0109,0.5234,0.9273,13.034,0,NA,0,13.207,0.1334,11,"Neutral","Word",1575,85,"f",24,"en",1,13.034,0.6364182862899889,"R",FALSE
"085f24en",47,2,2.625,0.0633,0.008,0.3833,0.442,13.1803,1,"2.25",0.053,13.2601,0.0434,10,"Sad","Word",1575,85,"f",24,"en",1,13.1803,0.6170338627200096,"R",FALSE
"085f24en",48,2,2.75,0.1291,0.0148,0.709,0.8438,13.2445,1,"2.25",0.1436,13.278,0.1192,9,"Happy","Word",1575,85,"f",24,"en",1,13.2445,0.6561848082494398,"R",FALSE
"085f24en",49,2,2.563,0.2491,0.0309,1.4847,1.0718,13.3678,1,"2.063",0.3695,13.5273,0.21,8,"Anger","Word",1575,85,"f",24,"en",1,13.3678,0.7063108015704603,"R",FALSE
"085f24en",50,2,1.625,0.0272,0.0049,0.2358,0.2352,13.6576,0,NA,0,13.798,0.0486,10,"Sad","Word",1575,85,"f",24,"en",2,13.6576,0.5875158777411962,"R",FALSE
"085f24en",51,1,3.125,0.2082,0.0262,1.256,1.4915,13.7889,1,"2.063",0.2052,13.8699,0.1893,9,"Happy","Word",1575,85,"f",24,"en",2,13.7889,0.6947525174575973,"R",FALSE
"085f24en",52,3,1.625,0.3777,0.0371,1.7791,2.4007,13.8398,1,"3.125",0.3289,13.9779,0.1236,8,"Anger","Word",1575,85,"f",24,"en",2,13.8398,0.7193452678163483,"R",FALSE
"085f24en",53,2,1.375,0.0446,0.0077,0.3713,0.2714,13.9802,2,"1.063",0.0843,14.1554,0.0275,13,"Fear","Word",1575,85,"f",24,"en",2,13.9802,0.6146799857288243,"R",FALSE
"085f24en",54,1,1.75,0.0109,0.0043,0.204,0.1451,14.0775,0,NA,0,14.1931,0.0015,14,"Surprise","Word",1575,85,"f",24,"en",2,14.0775,0.579891637015915,"R",FALSE
"085f24en",55,0,NA,0,0.0016,0.0747,0.1224,14.0547,0,NA,0,14.1001,7e-4,11,"Neutral","Word",1575,85,"f",24,"en",2,14.0547,0.5253055608807534,"R",FALSE
"085f24en",56,1,2,0.0126,0.0024,0.1158,0.1333,13.9358,0,NA,0,13.9569,9e-4,12,"Disgust","Word",1575,85,"f",24,"en",2,13.9358,0.5470425705077887,"R",TRUE
"085f24en",58,1,3.875,0.0243,0.0026,0.124,0.2281,13.6177,0,NA,0,13.6171,0.0027,14,"Surprise","Word",1575,85,"f",24,"en",3,13.6177,0.5514388182704584,"R",FALSE
"085f24en",59,1,3.5,0.1119,0.0128,0.6138,0.8601,13.4546,1,"3.125",0.1775,13.4696,0.0531,8,"Anger","Word",1575,85,"f",24,"en",3,13.4546,0.6467270065773574,"R",FALSE
"085f24en",60,5,1.5,0.0809,0.0096,0.4616,0.2574,13.3435,0,NA,0,13.5423,3e-4,10,"Sad","Word",1575,85,"f",24,"en",3,13.3435,0.6283869008556464,"R",FALSE
"085f24en",61,1,2.125,0.0164,0.0033,0.1586,0.1408,13.2862,0,NA,0,13.3993,5e-4,11,"Neutral","Word",1575,85,"f",24,"en",3,13.2862,0.5647436988839319,"R",FALSE
"085f24en",62,0,NA,0,0.0015,0.0736,0.0967,13.2377,0,NA,0,13.2587,7e-4,13,"Fear","Word",1575,85,"f",24,"en",3,13.2377,0.5219262330470332,"R",FALSE
"085f24en",63,0,NA,0,0.0017,0.0793,0.1703,13.1004,0,NA,0,13.1058,0.0048,9,"Happy","Word",1575,85,"f",24,"en",3,13.1004,0.5284998789100136,"R",FALSE
"085f24en",64,2,2.875,0.0257,0.0034,0.1626,0.1427,12.9161,0,NA,0,12.963,0,8,"Anger","Word",1575,85,"f",24,"en",4,12.9161,0.5664321451693969,"R",FALSE
"085f24en",65,1,2.312,0.0109,0.002,0.094,0.1486,12.731,0,NA,0,12.7588,7e-4,10,"Sad","Word",1575,85,"f",24,"en",4,12.731,0.5371591767636877,"R",FALSE
"085f24en",66,1,3.875,0.0315,0.0029,0.1371,0.21,12.5649,0,NA,0,12.5686,0.0015,13,"Fear","Word",1575,85,"f",24,"en",4,12.5649,0.5574934892457756,"R",FALSE
"085f24en",67,0,NA,0,0.0012,0.0572,0.142,12.4029,0,NA,0,12.4303,0.0045,12,"Disgust","Word",1575,85,"f",24,"en",4,12.4029,0.510408766058867,"R",FALSE
"085f24en",71,2,1.937,0.036,0.0053,0.2543,0.1805,11.8916,0,NA,0,11.943,5e-4,11,"Neutral","Word",1575,85,"f",24,"en",5,11.8916,0.5921443461623457,"R",FALSE
"085f24en",72,0,NA,0,0.0057,0.2729,0.762,11.7975,1,"3.563",0.1545,11.8242,0.0082,8,"Anger","Word",1575,85,"f",24,"en",5,11.7975,0.5964684621071551,"R",FALSE
"085f24en",73,1,1.437,0.0201,0.0036,0.174,0.1404,11.7447,0,NA,0,11.8608,6e-4,10,"Sad","Word",1575,85,"f",24,"en",5,11.7447,0.5696790520283511,"R",FALSE
"085f24en",74,1,3.937,0.0276,0.0012,0.0567,0.456,11.7145,0,NA,0,11.8187,0.0338,13,"Fear","Word",1575,85,"f",24,"en",5,11.7145,0.510408766058867,"R",FALSE
"085f24en",75,0,NA,0,0.0027,0.1307,0.0799,11.6357,0,NA,0,11.6898,3e-4,14,"Surprise","Word",1575,85,"f",24,"en",5,11.6357,0.5535238985626912,"R",FALSE
"085f24en",76,1,3.437,0.1283,0.0142,0.6793,1.0731,11.5976,1,"3",0.1254,11.6221,0.0828,9,"Happy","Word",1575,85,"f",24,"en",5,11.5976,0.6534747848493936,"R",FALSE
"085f24en",77,2,1,0.0448,0.0075,0.3582,0.223,11.5977,0,NA,0,11.7374,0.0013,12,"Disgust","Word",1575,85,"f",24,"en",5,11.5977,0.6130644402316173,"R",FALSE
"085f24en",78,1,3.5,0.0148,0.003,0.1433,0.1496,11.612,0,NA,0,11.6666,0.0013,13,"Fear","Word",1575,85,"f",24,"en",6,11.612,0.5593866859813431,"R",FALSE
"085f24en",80,1,3.188,0.0116,0.0011,0.0534,0.2596,11.4126,0,NA,0,11.4225,0.0056,9,"Happy","Word",1575,85,"f",24,"en",6,11.4126,0.5059868946568229,"R",FALSE
"085f24en",81,1,3.75,0.0229,0.003,0.1455,0.1397,11.298400000000001,0,NA,0,11.3166,9e-4,14,"Surprise","Word",1575,85,"f",24,"en",6,11.298400000000001,0.5593866859813431,"R",FALSE
"085f24en",83,0,NA,0,0.0024,0.1167,0.0825,11.0958,0,NA,0,11.1033,0,11,"Neutral","Word",1575,85,"f",24,"en",6,11.0958,0.5470425705077887,"R",FALSE
"085f24en",84,0,NA,0,0.0044,0.2113,0.7671,11.0095,1,"3.5",0.1459,11.0204,0.0117,8,"Anger","Word",1575,85,"f",24,"en",6,11.0095,0.5812263135423504,"R",TRUE
"087m20ru",1,3,1.063,0.6342,0.0598,2.8688,2.1769,12.3997,1,"2.375",0.1528,13.1756,0.2365,1,"Anger","Face",1578,87,"m",20,"ru",1,12.3997,0.7545188921406503,"R",FALSE
"087m20ru",2,2,1.75,0.6397,0.0763,3.6633,3.2529,12.8503,1,"1.312",0.4821,13.2323,0.4278,2,"Happy","Face",1578,87,"m",20,"ru",1,12.8503,0.773129872068354,"R",FALSE
"087m20ru",3,2,2.25,0.2958,0.0381,1.8269,1.2183,12.7104,1,"1.5",0.264,12.8244,0.2492,5,"Disgust","Face",1578,87,"m",20,"ru",1,12.7104,0.7212610795488558,"R",FALSE
"087m20ru",4,1,2.25,0.2584,0.0336,1.6146,1.4478,12.6119,1,"1.625",0.2344,12.7436,0.2353,6,"Fear","Face",1578,87,"m",20,"ru",1,12.6119,0.7122524105449888,"R",FALSE
"087m20ru",6,2,2.875,0.0705,0.0089,0.4248,0.326,12.5339,1,"2.563",0.0601,12.563,0.0436,3,"Sad","Face",1578,87,"m",20,"ru",1,12.5339,0.6236472342343908,"R",FALSE
"087m20ru",7,1,2.437,0.2126,0.0279,1.3413,1.2281,12.5492,1,"1.625",0.2226,12.6334,0.2143,7,"Surprise","Face",1578,87,"m",20,"ru",1,12.5492,0.6991339955768326,"R",FALSE
"087m20ru",8,1,2.75,0.0198,0.0043,0.2062,0.1893,12.5939,1,"1.937",0.0911,12.6274,0.0233,6,"Fear","Face",1578,87,"m",20,"ru",2,12.5939,0.579891637015915,"R",FALSE
"087m20ru",9,0,NA,0,0.0016,0.0792,0.0891,12.6128,1,"3.312",0.0124,12.6278,0.0054,3,"Sad","Face",1578,87,"m",20,"ru",2,12.6128,0.5253055608807534,"R",FALSE
"087m20ru",10,2,2.375,0.1882,0.0207,0.9943,1.0205,12.6081,1,"1.75",0.1866,12.6323,0.1134,7,"Surprise","Face",1578,87,"m",20,"ru",2,12.6081,0.6785737174901447,"R",FALSE
"087m20ru",11,1,2.125,0.044,0.0159,0.7646,0.8754,12.6455,1,"1.813",0.4883,12.71,0.0767,1,"Anger","Face",1578,87,"m",20,"ru",2,12.6455,0.6609060271249483,"R",FALSE
"087m20ru",12,2,2.5,0.207,0.0248,1.1925,1.0407,12.7339,1,"2.25",0.1434,12.9156,0.0976,5,"Disgust","Face",1578,87,"m",20,"ru",2,12.7339,0.6909476881898625,"R",FALSE
"087m20ru",13,1,3.5,0.0919,0.0118,0.5648,0.657,12.8335,1,"2.688",0.0808,12.884,0.0532,2,"Happy","Face",1578,87,"m",20,"ru",2,12.8335,0.6414875038142275,"R",FALSE
"087m20ru",14,0,NA,0,0.0022,0.1039,0.0821,12.8428,0,NA,0,12.8644,0.0071,4,"Neutral","Face",1578,87,"m",20,"ru",2,12.8428,0.5423033260843296,"R",FALSE
"087m20ru",15,1,2.375,0.3151,0.041,1.9688,1.7868,12.8468,1,"1.625",0.3233,12.9791,0.3195,6,"Fear","Face",1578,87,"m",20,"ru",3,12.8468,0.7265715454241789,"R",FALSE
"087m20ru",16,1,3.5,0.0443,0.0066,0.3168,0.2721,12.9041,1,"2.813",0.0426,12.9582,0.0309,5,"Disgust","Face",1578,87,"m",20,"ru",3,12.9041,0.6052773095983854,"R",FALSE
"087m20ru",17,2,2.125,0.0625,0.0077,0.3708,0.3619,12.9405,1,"2.625",0.1068,12.9716,0.0349,2,"Happy","Face",1578,87,"m",20,"ru",3,12.9405,0.6146799857288243,"R",FALSE
"087m20ru",18,1,2.625,0.0646,0.0088,0.421,0.4155,12.9666,1,"2.063",0.0415,13.0589,0.0433,3,"Sad","Face",1578,87,"m",20,"ru",3,12.9666,0.6229429385824902,"R",FALSE
"087m20ru",19,1,3.688,0.2471,0.0239,1.1457,1.3777,12.9978,1,"2.625",0.2528,13.0191,0.1132,7,"Surprise","Face",1578,87,"m",20,"ru",3,12.9978,0.6883983014716679,"R",FALSE
"087m20ru",20,1,2.062,0.0222,0.0032,0.1518,0.1694,13.0431,0,NA,0,13.0921,0.0103,4,"Neutral","Face",1578,87,"m",20,"ru",3,13.0431,0.5630085598747346,"R",FALSE
"087m20ru",21,1,3.313,0.181,0.0207,0.9931,0.8694,13.0167,1,"2.563",0.1535,13.0375,0.1035,1,"Anger","Face",1578,87,"m",20,"ru",3,13.0167,0.6785737174901447,"R",FALSE
"087m20ru",23,2,2.625,0.1274,0.0158,0.759,0.6623,12.5376,1,"2.375",0.0518,12.6702,0.052,7,"Surprise","Face",1578,87,"m",20,"ru",4,12.5376,0.6604891818415487,"R",FALSE
"087m20ru",24,1,3,0.0245,0.0054,0.2596,0.2925,12.439,0,NA,0,12.5172,0.0042,3,"Sad","Face",1578,87,"m",20,"ru",4,12.439,0.5932522253591235,"R",FALSE
"087m20ru",25,1,3.563,0.1033,0.0116,0.5553,0.8268,12.3803,1,"3.313",0.0643,12.4552,0.0402,5,"Disgust","Face",1578,87,"m",20,"ru",4,12.3803,0.6403918540181797,"R",FALSE
"087m20ru",26,1,3.187,0.1121,0.0135,0.6492,0.7753,12.3223,1,"2.875",0.0963,12.3952,0.0689,6,"Fear","Face",1578,87,"m",20,"ru",4,12.3223,0.6501796567036683,"R",FALSE
"087m20ru",27,1,3.187,0.0278,0.0044,0.21,0.2969,12.3238,0,NA,0,12.3841,0.0112,1,"Anger","Face",1578,87,"m",20,"ru",4,12.3238,0.5812263135423504,"R",FALSE
"087m20ru",28,1,3.5,0.122,0.013,0.6241,0.8494,12.2926,1,"2.938",0.1197,12.3139,0.0768,2,"Happy","Face",1578,87,"m",20,"ru",4,12.2926,0.6477304818945521,"R",FALSE
"087m20ru",29,2,2.438,0.1708,0.014,0.6715,1.2162,12.3216,1,"2.375",0.1162,12.5417,0.1121,4,"Neutral","Face",1578,87,"m",20,"ru",5,12.3216,0.6525485118169915,"R",FALSE
"087m20ru",30,3,1.437,0.302,0.031,1.4878,1.1672,12.469,1,"1.312",0.3233,12.5837,0.1838,7,"Surprise","Face",1578,87,"m",20,"ru",5,12.469,0.7065390489157454,"R",FALSE
"087m20ru",31,2,2.062,0.0796,0.0105,0.5021,0.4704,12.7013,1,"1.812",0.0538,12.8543,0.0548,5,"Disgust","Face",1578,87,"m",20,"ru",5,12.7013,0.634043317857943,"R",FALSE
"087m20ru",32,2,1.937,0.068,0.0084,0.4021,0.382,12.7676,2,"1.75",0.0567,12.789,0.038,6,"Fear","Face",1578,87,"m",20,"ru",5,12.7676,0.6200517372089622,"R",FALSE
"087m20ru",33,1,2.125,0.1091,0.0134,0.6417,0.7255,12.7328,1,"1.625",0.0976,12.7914,0.0992,3,"Sad","Face",1578,87,"m",20,"ru",5,12.7328,0.6496964291891758,"R",FALSE
"087m20ru",34,1,3.438,0.1446,0.017,0.8166,0.9235,12.7202,1,"2.938",0.1264,12.7731,0.0752,2,"Happy","Face",1578,87,"m",20,"ru",5,12.7202,0.6653419276899564,"R",FALSE
"087m20ru",35,1,1.312,0.012,0.0049,0.2349,0.1576,12.7001,0,NA,0,12.7827,0.003,1,"Anger","Face",1578,87,"m",20,"ru",5,12.7001,0.5875158777411962,"R",FALSE
"087m20ru",37,0,NA,0,0.004,0.1932,0.131,12.3093,0,NA,0,12.3334,2e-4,2,"Happy","Face",1578,87,"m",20,"ru",6,12.3093,0.5757129508131623,"R",FALSE
"087m20ru",38,1,2.125,0.0396,0.0056,0.2701,0.2421,12.0887,0,NA,0,12.1951,0.0028,3,"Sad","Face",1578,87,"m",20,"ru",6,12.0887,0.5954136718963117,"R",FALSE
"087m20ru",39,1,2,0.0181,0.0017,0.083,0.2081,11.9892,0,NA,0,12.0111,0.0054,6,"Fear","Face",1578,87,"m",20,"ru",6,11.9892,0.5284998789100136,"R",FALSE
"087m20ru",40,0,NA,0,0.0019,0.0894,0.0954,11.8721,0,NA,0,11.8766,0.0012,1,"Anger","Face",1578,87,"m",20,"ru",6,11.8721,0.5344109646531148,"R",FALSE
"087m20ru",42,1,2.563,0.0516,0.0057,0.2714,0.3217,11.6337,1,"2.313",0.0313,11.652,0.0305,7,"Surprise","Face",1578,87,"m",20,"ru",6,11.6337,0.5964684621071551,"R",FALSE
"087m20ru",43,1,2.875,0.4253,0.0628,3.0126,2.6681,12.4848,0,NA,0,13.2439,0.4387,13,"Fear","Word",1578,87,"m",20,"ru",1,12.4848,0.7582212718640842,"R",FALSE
"087m20ru",44,1,2.375,0.3651,0.0484,2.3237,2.2158,13.0805,1,"1.812",0.3463,13.360900000000001,0.3422,11,"Neutral","Word",1578,87,"m",20,"ru",1,13.0805,0.7387279587886922,"R",FALSE
"087m20ru",45,1,2.25,0.2408,0.0311,1.4927,1.461,13.2205,1,"1.562",0.1979,13.4801,0.2004,10,"Sad","Word",1578,87,"m",20,"ru",1,13.2205,0.7067666345667721,"R",FALSE
"087m20ru",46,3,1.125,0.289,0.0326,1.5627,1.4166,13.3266,1,"2.063",0.2456,13.453,0.1505,14,"Surprise","Word",1578,87,"m",20,"ru",1,13.3266,0.7101036745875113,"R",FALSE
"087m20ru",47,1,3.75,0.2817,0.0257,1.2345,1.3255,13.4249,1,"2.812",0.2902,13.5106,0.1226,12,"Disgust","Word",1578,87,"m",20,"ru",1,13.4249,0.6934151280888541,"R",FALSE
"087m20ru",48,2,2.313,0.3676,0.045,2.1588,2.3038,13.5644,1,"2",0.3702,13.7022,0.2343,9,"Happy","Word",1578,87,"m",20,"ru",1,13.5644,0.7333668103113783,"R",FALSE
"087m20ru",49,1,3.25,0.1656,0.0204,0.9805,0.7171,13.7176,1,"2.563",0.1012,13.8946,0.0733,8,"Anger","Word",1578,87,"m",20,"ru",1,13.7176,0.6775838040839101,"R",FALSE
"087m20ru",50,2,2.625,0.1272,0.0165,0.792,0.7375,13.7302,1,"2.25",0.0803,13.8452,0.0782,14,"Surprise","Word",1578,87,"m",20,"ru",2,13.7302,0.6633586466986626,"R",FALSE
"087m20ru",51,1,3.813,0.0381,0.0054,0.2583,0.3181,13.6292,1,"3.563",0.02,13.6384,0.0069,12,"Disgust","Word",1578,87,"m",20,"ru",2,13.6292,0.5932522253591235,"R",FALSE
"087m20ru",52,1,3,0.0175,0.0032,0.1558,0.234,13.5134,0,NA,0,13.547,0.0069,8,"Anger","Word",1578,87,"m",20,"ru",2,13.5134,0.5630085598747346,"R",FALSE
"087m20ru",53,4,1.375,0.0731,0.0092,0.4402,0.2186,13.4082,0,NA,0,13.5351,0.0017,10,"Sad","Word",1578,87,"m",20,"ru",2,13.4082,0.6257181934212293,"R",FALSE
"087m20ru",55,2,1.125,0.3232,0.0404,1.9388,2.1028,12.9683,1,"1.875",0.2631,13.0969,0.2654,13,"Fear","Word",1578,87,"m",20,"ru",2,12.9683,0.7255012023405081,"R",FALSE
"087m20ru",56,2,2.25,0.1961,0.0246,1.1807,0.992,12.9162,1,"1.75",0.1423,13.1028,0.1447,9,"Happy","Word",1578,87,"m",20,"ru",2,12.9162,0.6903884397689186,"R",FALSE
"087m20ru",57,2,2.375,0.0773,0.0093,0.4463,0.5857,12.9441,1,"3.125",0.0521,13.0125,0.0334,10,"Sad","Word",1578,87,"m",20,"ru",3,12.9441,0.6263950178993372,"R",FALSE
"087m20ru",58,1,2.688,0.139,0.0159,0.7633,1.0679,13.0028,1,"2.688",0.0838,13.4313,0.0425,14,"Surprise","Word",1578,87,"m",20,"ru",3,13.0028,0.6609060271249483,"R",FALSE
"087m20ru",59,2,2.25,0.0456,0.0066,0.3185,0.2501,13.1475,0,NA,0,13.3449,0.0022,13,"Fear","Word",1578,87,"m",20,"ru",3,13.1475,0.6052773095983854,"R",FALSE
"087m20ru",60,2,1.25,0.2254,0.0286,1.3727,1.1669,13.1591,1,"1.563",0.1595,13.3278,0.1605,11,"Neutral","Word",1578,87,"m",20,"ru",3,13.1591,0.7008685999349584,"R",FALSE
"087m20ru",61,1,2.313,0.1603,0.0192,0.9209,1.0501,13.1366,1,"1.5",0.1156,13.3325,0.1177,9,"Happy","Word",1578,87,"m",20,"ru",3,13.1366,0.6734884045425065,"R",FALSE
"087m20ru",62,2,1.125,0.1488,0.0183,0.8791,0.5444,13.2429,0,NA,0,13.7007,0.0107,12,"Disgust","Word",1578,87,"m",20,"ru",3,13.2429,0.6702627884602261,"R",FALSE
"087m20ru",63,2,1.25,0.2028,0.0261,1.2517,1.0673,13.3799,2,"1.125",0.1324,13.5705,0.1262,8,"Anger","Word",1578,87,"m",20,"ru",3,13.3799,0.6944868881876733,"R",FALSE
"087m20ru",64,2,1.687,0.2779,0.0365,1.7519,1.4414,13.4191,1,"2.062",0.2407,13.5936,0.2181,14,"Surprise","Word",1578,87,"m",20,"ru",4,13.4191,0.7181733519353207,"R",FALSE
"087m20ru",65,1,2.562,0.1505,0.0209,1.0027,1.1113,13.4779,1,"2.125",0.0882,13.7051,0.0896,8,"Anger","Word",1578,87,"m",20,"ru",4,13.4779,0.6792265110408252,"R",FALSE
"087m20ru",66,1,2.875,0.0368,0.0025,0.1194,0.299,13.4764,2,"2.75",0.0648,13.5214,0.0174,13,"Fear","Word",1578,87,"m",20,"ru",4,13.4764,0.5492802716530588,"R",FALSE
"087m20ru",67,2,2.5,0.1857,0.0177,0.8481,1.1114,13.4426,1,"2.625",0.1346,13.6294,0.0435,9,"Happy","Word",1578,87,"m",20,"ru",4,13.4426,0.6680320924963907,"R",FALSE
"087m20ru",69,1,2.938,0.0389,0.0018,0.085,0.4017,13.5394,0,NA,0,13.6515,0.0099,12,"Disgust","Word",1578,87,"m",20,"ru",4,13.5394,0.531529350129865,"R",FALSE
"087m20ru",70,1,2.875,0.1515,0.0195,0.9365,1.1223,13.4994,1,"2.562",0.0835,13.7348,0.0845,11,"Neutral","Word",1578,87,"m",20,"ru",4,13.4994,0.6745334034114293,"R",FALSE
"087m20ru",71,1,2.437,0.1291,0.0151,0.7263,1.0193,13.5035,1,"2",0.0915,13.6578,0.0928,10,"Sad","Word",1578,87,"m",20,"ru",5,13.5035,0.6575029333863087,"R",FALSE
"087m20ru",72,2,2.063,0.10780000000000001,0.0122,0.5846,0.5296,13.4669,1,"1.875",0.0578,13.5862,0.0589,8,"Anger","Word",1578,87,"m",20,"ru",5,13.4669,0.6436295619603591,"R",FALSE
"087m20ru",73,1,2.687,0.1295,0.0174,0.8338,0.6781,13.4418,1,"2.125",0.1029,13.5422,0.1001,11,"Neutral","Word",1578,87,"m",20,"ru",5,13.4418,0.6668911049922771,"R",FALSE
"087m20ru",74,2,2.375,0.086,0.0104,0.4973,0.5704,13.4509,1,"2",0.0491,13.5611,0.051,9,"Happy","Word",1578,87,"m",20,"ru",5,13.4509,0.6334368634287845,"R",FALSE
"087m20ru",75,1,2.188,0.2466,0.0274,1.3167,1.9379,13.4452,1,"1.625",0.2142,13.6719,0.2159,12,"Disgust","Word",1578,87,"m",20,"ru",5,13.4452,0.6978708468136344,"R",FALSE
"087m20ru",76,1,2.312,0.1815,0.0219,1.0502,1.2941,13.4595,1,"1.937",0.1537,13.6138,0.1569,13,"Fear","Word",1578,87,"m",20,"ru",5,13.4595,0.682408474497549,"R",FALSE
"087m20ru",77,2,2.812,0.0736,0.0085,0.4091,0.3717,13.5706,1,"2.75",0.0326,13.7095,0.028,14,"Surprise","Word",1578,87,"m",20,"ru",5,13.5706,0.6207859691874261,"R",FALSE
"087m20ru",78,1,2.125,0.1195,0.0172,0.8244,0.8161,13.5915,1,"1.75",0.0622,13.7997,0.0639,12,"Disgust","Word",1578,87,"m",20,"ru",6,13.5915,0.6661205695167193,"R",FALSE
"087m20ru",79,1,2.5,0.1194,0.0141,0.6745,0.6842,13.5616,1,"1.938",0.0725,13.6955,0.0741,8,"Anger","Word",1578,87,"m",20,"ru",6,13.5616,0.6530131264414061,"R",FALSE
"087m20ru",80,2,1.687,0.0741,0.0106,0.5082,0.3458,13.529,2,"1.625",0.034,13.6239,0.0336,9,"Happy","Word",1578,87,"m",20,"ru",6,13.529,0.6346445962077066,"R",FALSE
"087m20ru",81,1,2.25,0.1132,0.012,0.5742,0.8467,13.5496,1,"1.875",0.0718,13.7094,0.0732,10,"Sad","Word",1578,87,"m",20,"ru",6,13.5496,0.6425665659940119,"R",FALSE
"087m20ru",82,1,3,0.0372,0.0035,0.1659,0.3451,13.5716,1,"2.875",0.0155,13.6755,0.0163,14,"Surprise","Word",1578,87,"m",20,"ru",6,13.5716,0.5680764745403294,"R",FALSE
"087m20ru",83,1,2.313,0.2819,0.0337,1.6165,2.1354,13.5823,0,NA,0,13.7844,0.2852,11,"Neutral","Word",1578,87,"m",20,"ru",6,13.5823,0.712464107061429,"R",FALSE
"087m20ru",84,2,1.937,0.0874,0.0083,0.3967,0.6897,13.6155,1,"1.625",0.0501,13.7455,0.0516,13,"Fear","Word",1578,87,"m",20,"ru",6,13.6155,0.6193095958926093,"R",FALSE
"089m22ee",1,1,1.812,1.9356,0.3773,18.1094,17.0295,11.2057,1,"3.875",0.4626,15.2086,1.3144,3,"Sad","Face",1582,89,"m",22,"ee",1,11.2057,0.9071282259079212,"R",FALSE
"089m22ee",2,2,2.563,2.1912,0.2859,13.7244,12.1398,11.9258,1,"1.938",1.4822,14.5979,1.3667,2,"Happy","Face",1582,89,"m",22,"ee",1,11.9258,0.8823104348373672,"R",FALSE
"089m22ee",3,1,2.625,0.8126,0.0863,4.1415,7.4596,12.9398,1,"2.25",0.5333,14.4351,0.5409,1,"Anger","Face",1582,89,"m",22,"ee",1,12.9398,0.7827103552537358,"R",FALSE
"089m22ee",4,2,2.938,1.559,0.2181,10.4668,8.9615,13.219,1,"2.375",1.2118,14.2424,1.043,7,"Surprise","Face",1582,89,"m",22,"ee",1,13.219,0.858747659796189,"R",FALSE
"089m22ee",5,2,1.062,1.5605,0.2222,10.6677,9.4397,13.097,2,"1.062",1.4299,14.5066,0.9719,6,"Fear","Face",1582,89,"m",22,"ee",1,13.097,0.8603484992113372,"R",FALSE
"089m22ee",6,2,1.75,0.1522,0.0238,1.1415,0.9559,13.2806,0,NA,0,13.9415,0.0063,5,"Disgust","Face",1582,89,"m",22,"ee",1,13.2806,0.6881097249469589,"R",FALSE
"089m22ee",7,2,1.5,0.7482,0.0709,3.4028,4.0832,13.3594,1,"3.437",0.3068,13.9008,0.0739,4,"Neutral","Face",1582,89,"m",22,"ee",1,13.3594,0.7674756821296292,"R",TRUE
"089m22ee",8,2,1.813,1.5708,0.2123,10.1903,11.611,12.7801,1,"3.125",0.9311,13.8511,0.6203,4,"Neutral","Face",1582,89,"m",22,"ee",2,12.7801,0.8564361675970467,"R",FALSE
"089m22ee",9,1,3.375,1.2484,0.1826,8.7657,10.2632,12.3202,1,"3",0.6245,14.2788,0.5927,5,"Disgust","Face",1582,89,"m",22,"ee",2,12.3202,0.8436262357735465,"R",FALSE
"089m22ee",10,2,1.875,1.8416,0.2311,11.0949,8.8866,12.7798,2,"1.25",1.2136,14.3065,1.0028,2,"Happy","Face",1582,89,"m",22,"ee",2,12.7798,0.8637339583508196,"R",FALSE
"089m22ee",11,2,2.25,0.5015,0.0669,3.2092,3.597,13.1387,1,"1.938",0.2,14.0976,0.2041,7,"Surprise","Face",1582,89,"m",22,"ee",2,13.1387,0.763031754060073,"R",FALSE
"089m22ee",12,2,1.75,1.2862,0.1727,8.2876,8.2687,13.0336,1,"2.812",0.7103,14.2622,0.6363,6,"Fear","Face",1582,89,"m",22,"ee",2,13.0336,0.8389367779698687,"R",FALSE
"089m22ee",13,3,1.875,0.4443,0.0609,2.9231,1.9351,13.1117,1,"1.75",0.0524,14.3212,0.0548,3,"Sad","Face",1582,89,"m",22,"ee",2,13.1117,0.7558954466666656,"R",FALSE
"089m22ee",15,2,2.312,0.3554,0.0427,2.0491,1.8847,13.6971,1,"2.062",0.1545,14.373,0.1591,6,"Fear","Face",1582,89,"m",22,"ee",3,13.6971,0.7295293813096069,"R",FALSE
"089m22ee",16,1,1.937,0.4266,0.0387,1.8573,4.198,13.8741,1,"1.312",0.3569,14.3321,0.3599,4,"Neutral","Face",1582,89,"m",22,"ee",3,13.8741,0.7223889538550162,"R",FALSE
